ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030198	extracellular matrix organization	259	-0.452341054849052	-1.88645165154482	2.68344818530737e-09	5.12717499939395e-06	4.7774793306139e-06	986	tags=24%, list=7%, signal=22%	Loxl1/Serpinh1/Bcl3/Emilin1/Mmp2/Sema5a/Col16a1/Csgalnact1/Adamts12/Klk4/Col6a6/Adamts4/Adamts2/Prdx4/Noxo1/Postn/Vhl/Rgcc/Mmp23/Crispld2/Smoc1/Pdgfra/Col1a1/Col18a1/Col11a1/Spock2/Col24a1/Col28a1/Dpp4/Mmp11/Col1a2/Abi3bp/Comp/Gas2/Fbln1/Col14a1/Lum/Smoc2/Adamts3/Gpm6b/Col6a5/Col15a1/Ecm2/Vwa1/Agt/Fap/Tgfbi/Col3a1/Itga8/Wt1/Dpt/Eln/Adamts16/Ndnf/Col8a2/Mfap4/Egfl6/Sfrp2/Adamts15/Vtn/Adamtsl2
GO:0043062	extracellular structure organization	259	-0.452341054849052	-1.88645165154482	2.68344818530737e-09	5.12717499939395e-06	4.7774793306139e-06	986	tags=24%, list=7%, signal=22%	Loxl1/Serpinh1/Bcl3/Emilin1/Mmp2/Sema5a/Col16a1/Csgalnact1/Adamts12/Klk4/Col6a6/Adamts4/Adamts2/Prdx4/Noxo1/Postn/Vhl/Rgcc/Mmp23/Crispld2/Smoc1/Pdgfra/Col1a1/Col18a1/Col11a1/Spock2/Col24a1/Col28a1/Dpp4/Mmp11/Col1a2/Abi3bp/Comp/Gas2/Fbln1/Col14a1/Lum/Smoc2/Adamts3/Gpm6b/Col6a5/Col15a1/Ecm2/Vwa1/Agt/Fap/Tgfbi/Col3a1/Itga8/Wt1/Dpt/Eln/Adamts16/Ndnf/Col8a2/Mfap4/Egfl6/Sfrp2/Adamts15/Vtn/Adamtsl2
GO:0045229	external encapsulating structure organization	259	-0.452341054849052	-1.88645165154482	2.68344818530737e-09	5.12717499939395e-06	4.7774793306139e-06	986	tags=24%, list=7%, signal=22%	Loxl1/Serpinh1/Bcl3/Emilin1/Mmp2/Sema5a/Col16a1/Csgalnact1/Adamts12/Klk4/Col6a6/Adamts4/Adamts2/Prdx4/Noxo1/Postn/Vhl/Rgcc/Mmp23/Crispld2/Smoc1/Pdgfra/Col1a1/Col18a1/Col11a1/Spock2/Col24a1/Col28a1/Dpp4/Mmp11/Col1a2/Abi3bp/Comp/Gas2/Fbln1/Col14a1/Lum/Smoc2/Adamts3/Gpm6b/Col6a5/Col15a1/Ecm2/Vwa1/Agt/Fap/Tgfbi/Col3a1/Itga8/Wt1/Dpt/Eln/Adamts16/Ndnf/Col8a2/Mfap4/Egfl6/Sfrp2/Adamts15/Vtn/Adamtsl2
GO:0007600	sensory perception	306	0.524179022228701	1.74985676930294	1.29058491062675e-07	0.000184940817692813	0.000172327048329476	1987	tags=30%, list=14%, signal=27%	Tecta/Otog/Cacna1e/Cck/Serpine2/Scn8a/Vmn1r43/Olfr78/Coch/Lef1/Ano1/Vip/Uchl1/Alox5/Tub/Trpm5/Chrna4/Mmp24/Jag2/Rorb/Espn/Olfr1314/Olfr1318/Ccl2/Rtp4/Myo15/Ptgs2/Gja3/Crybb3/Icam1/Ntrk1/Gabrb3/Kcna1/Tas1r2/Ngf/Aloxe3/Omp/Acpp/Ngb/Chrnb2/Abca4/Nav2/Cnr1/Olfr1392/Lamc3/Sptbn4/Pde6h/Clic5/Grm7/Nos1/Cplx3/Serpinb6c/Zfhx2/Lhfpl4/Chd7/Cacna1h/Cryba4/Ptprq/Tas1r3/Cfap69/Olfr456/Spx/Fam107b/Rpgrip1/Gjb4/Col11a2/Adra2a/Olfm2/Whrn/Scnn1a/Hpn/Wnt10b/Cabp1/Cep250/Epas1/Cdh23/Nxnl2/Map1a/Aoc2/Ppef1/Myo5a/Tas1r1/Retreg1/Pkd1l3/Ddit3/Adrb2/Crybg3/Col2a1/Grin1/P2ry2/Tfap2a/Kcnk4/F2r
GO:0051607	defense response to virus	221	0.539215358136338	1.7684959235889	1.88558524555987e-06	0.00160531960600727	0.00149582981615325	1682	tags=23%, list=12%, signal=20%	Itgax/Cd40/Pmaip1/Mx1/Oas2/Oas3/Oas1g/Oas1a/Ifit1/Trim30a/Ifit1bl1/Oasl1/Zbp1/Ifit3/Isg15/Rtp4/Trim30d/Spn/Oasl2/Cxcl10/Ifit1bl2/Ddx60/Mx2/Ifit3b/Rsad2/Bcl2l1/Oas1b/Ifi27l2b/Bst2/Dhx58/Irf7/Gbp4/F2rl1/Ccl5/Il6/Apobec1/Trim11/Unc13d/Eif2ak2/Ifit2/Ddx58/Oas1c/Mlkl/Slfn8/Abcc9/Stat2/Hsp90aa1/Ifih1/Ddx21/Adar
GO:0140546	defense response to symbiont	221	0.539215358136338	1.7684959235889	1.88558524555987e-06	0.00160531960600727	0.00149582981615325	1682	tags=23%, list=12%, signal=20%	Itgax/Cd40/Pmaip1/Mx1/Oas2/Oas3/Oas1g/Oas1a/Ifit1/Trim30a/Ifit1bl1/Oasl1/Zbp1/Ifit3/Isg15/Rtp4/Trim30d/Spn/Oasl2/Cxcl10/Ifit1bl2/Ddx60/Mx2/Ifit3b/Rsad2/Bcl2l1/Oas1b/Ifi27l2b/Bst2/Dhx58/Irf7/Gbp4/F2rl1/Ccl5/Il6/Apobec1/Trim11/Unc13d/Eif2ak2/Ifit2/Ddx58/Oas1c/Mlkl/Slfn8/Abcc9/Stat2/Hsp90aa1/Ifih1/Ddx21/Adar
GO:0009615	response to virus	262	0.518337270227786	1.71293297180122	1.96043915597539e-06	0.00160531960600727	0.00149582981615325	1846	tags=23%, list=13%, signal=20%	Itgax/Cd40/Pmaip1/Mx1/Oas2/Oas3/Oas1g/Oas1a/Ifit1/Trim30a/Ifit1bl1/Oasl1/Zbp1/Ifit3/Isg15/Rtp4/Trim30d/Spn/Oasl2/Cxcl10/Ifit1bl2/Ddx60/Mx2/Ifit3b/Rsad2/Tgtp1/Bcl2l1/Irgm1/Oas1b/Ifi27l2b/Bst2/Dhx58/Irf7/Vwce/Gbp4/F2rl1/Ccl5/Il6/Apobec1/Trim11/Unc13d/Igtp/Eif2ak2/Ifit2/Bax/Ddx58/Oas1c/Mlkl/Slfn8/Abcc9/Stat2/Hsp90aa1/Ifih1/Ddx21/Adar/Hyal3/Mapk11/Bcl2/Trim56/Pml
GO:0007268	chemical synaptic transmission	492	0.456167615218208	1.56057310442779	4.25887159925206e-06	0.00244118520069128	0.00227468573627421	2092	tags=27%, list=15%, signal=24%	Cacna1e/Adgrb1/Anks1b/Serpine2/Arc/Syt7/Rasd2/Nptx1/Igsf9b/Unc13c/Rph3a/Chrna4/Lrrtm2/Syngr1/Lypd1/Ric3/Insyn2a/Chrm4/Camk2b/Cux2/Hap1/Ccl2/Slc6a5/Ptgs2/Chrna2/Kcnc3/Nat8l/Ntrk1/Gabrb3/Ptprd/Mylk2/Snap91/Syt6/Cplx1/Ngf/Syt4/Prkcz/Kcnh1/Shisa7/Chrnb2/Erc2/Adcy8/Ctnnd2/Snca/Celf4/Bcl2l1/Cnr1/Vgf/Rab3b/Syt12/Efnb3/Ica1/Grm7/Syt2/Mmp9/Dlgap1/Akap5/Clstn3/Mctp2/Cd38/Mapk8ip2/Mapt/Slc12a5/Nos1/Cplx3/Htr1b/Ppp1r9a/Syn3/Cd24a/Ppfia3/Star/Etv5/Mctp1/Syt8/Prkcg/Slc8a3/Plk2/Gdnf/Shank2/Slc24a2/Exoc4/Nlgn1/Cspg5/Sptbn2/Lrp8/Syt5/Cpeb1/Adra2a/Slc17a7/Nptx2/Egr3/Cplx2/Akap12/Slc12a7/Prkn/Plcb1/Olfr1564/Gria4/Cntn2/Homer3/Lrrc4c/Insyn1/Shank3/Neto1/Tmod2/Nlgn3/Rasgrf2/Sncg/Car7/Map1a/Lin7b/Myo5a/Dmpk/Pfn2/L1cam/Jph4/Gnai1/Nog/Plcl1/Disc1/Adrb2/Ston2/Grin1/P2ry2/Met/Abat/Rin1/F2r/Stac3/Prnp/Ywhag/Bdnf/Nr4a1/Ncs1
GO:0098916	anterograde trans-synaptic signaling	492	0.456167615218208	1.56057310442779	4.25887159925206e-06	0.00244118520069128	0.00227468573627421	2092	tags=27%, list=15%, signal=24%	Cacna1e/Adgrb1/Anks1b/Serpine2/Arc/Syt7/Rasd2/Nptx1/Igsf9b/Unc13c/Rph3a/Chrna4/Lrrtm2/Syngr1/Lypd1/Ric3/Insyn2a/Chrm4/Camk2b/Cux2/Hap1/Ccl2/Slc6a5/Ptgs2/Chrna2/Kcnc3/Nat8l/Ntrk1/Gabrb3/Ptprd/Mylk2/Snap91/Syt6/Cplx1/Ngf/Syt4/Prkcz/Kcnh1/Shisa7/Chrnb2/Erc2/Adcy8/Ctnnd2/Snca/Celf4/Bcl2l1/Cnr1/Vgf/Rab3b/Syt12/Efnb3/Ica1/Grm7/Syt2/Mmp9/Dlgap1/Akap5/Clstn3/Mctp2/Cd38/Mapk8ip2/Mapt/Slc12a5/Nos1/Cplx3/Htr1b/Ppp1r9a/Syn3/Cd24a/Ppfia3/Star/Etv5/Mctp1/Syt8/Prkcg/Slc8a3/Plk2/Gdnf/Shank2/Slc24a2/Exoc4/Nlgn1/Cspg5/Sptbn2/Lrp8/Syt5/Cpeb1/Adra2a/Slc17a7/Nptx2/Egr3/Cplx2/Akap12/Slc12a7/Prkn/Plcb1/Olfr1564/Gria4/Cntn2/Homer3/Lrrc4c/Insyn1/Shank3/Neto1/Tmod2/Nlgn3/Rasgrf2/Sncg/Car7/Map1a/Lin7b/Myo5a/Dmpk/Pfn2/L1cam/Jph4/Gnai1/Nog/Plcl1/Disc1/Adrb2/Ston2/Grin1/P2ry2/Met/Abat/Rin1/F2r/Stac3/Prnp/Ywhag/Bdnf/Nr4a1/Ncs1
GO:0099537	trans-synaptic signaling	498	0.454250929214903	1.5542558780628	3.90690711331366e-06	0.00244118520069128	0.00227468573627421	2092	tags=27%, list=15%, signal=24%	Cacna1e/Adgrb1/Anks1b/Serpine2/Arc/Syt7/Rasd2/Nptx1/Igsf9b/Unc13c/Rph3a/Chrna4/Lrrtm2/Syngr1/Lypd1/Ric3/Insyn2a/Chrm4/Camk2b/Cux2/Hap1/Ccl2/Slc6a5/Ptgs2/Chrna2/Kcnc3/Nat8l/Ntrk1/Gabrb3/Ptprd/Mylk2/Snap91/Syt6/Cplx1/Ngf/Syt4/Prkcz/Kcnh1/Shisa7/Chrnb2/Erc2/Adcy8/Ctnnd2/Snca/Celf4/Bcl2l1/Cnr1/Vgf/Rab3b/Syt12/Efnb3/Ica1/Grm7/Syt2/Mmp9/Dlgap1/Akap5/Clstn3/Mctp2/Cd38/Mapk8ip2/Mapt/Slc12a5/Nos1/Cplx3/Htr1b/Ppp1r9a/Syn3/Cd24a/Ppfia3/Star/Etv5/Mctp1/Syt8/Prkcg/Slc8a3/Plk2/Gdnf/Shank2/Slc24a2/Exoc4/Nlgn1/Cspg5/Sptbn2/Lrp8/Syt5/Cpeb1/Adra2a/Slc17a7/Nptx2/Egr3/Cplx2/Akap12/Slc12a7/Prkn/Plcb1/Olfr1564/Gria4/Cntn2/Homer3/Lrrc4c/Insyn1/Shank3/Neto1/Tmod2/Nlgn3/Rasgrf2/Sncg/Car7/Map1a/Lin7b/Myo5a/Dmpk/Pfn2/L1cam/Jph4/Gnai1/Nog/Plcl1/Disc1/Adrb2/Ston2/Grin1/P2ry2/Met/Abat/Rin1/F2r/Dagla/Stac3/Prnp/Ywhag/Bdnf/Nr4a1/Ncs1
