ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0007059	chromosome segregation	295	-0.794500666021561	-3.33839432434714	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=43%, list=6%, signal=41%	Baz1b/Nup62/Mis12/Brca2/Rrs1/Sfpq/Zcwpw1/Bub3/Pds5b/Gem/Syce2/Ran/Pttg1/Zw10/Nup43/Smc3/Spc24/Slf1/Slf2/Mcmbp/Nde1/Rad51c/Cenpc1/Cep85/Ndc1/Nek11/Rcc2/Ctcf/Ncapd3/Ccne1/Ska2/Rad21/Dmc1/Terf1/Cep192/Stag1/Mei1/Rad18/Msh5/Kntc1/Ccne2/Pmf1/Ska1/Psmc3ip/Ncapd2/Gen1/Cenpk/Zwint/Ddx11/Chtf18/Brip1/Cenps/Zwilch/Fen1/Eme1/Recql4/Cit/Cdt1/Cenph/Bub1/Rmi2/Fancd2/Cenpt/Cenpq/Cenpw/Smc4/Fam83d/Cenpn/Incenp/Smc2/Ska3/Trip13/Ncapg2/Fancm/Nsl1/Cdca8/Birc5/Mis18a/Dsn1/Ncaph/Mad2l1/Haspin/Spc25/Ncapg/Ube2c/Spdl1/Bub1b/Kif18a/Knstrn/Cdca2/Ndc80/Kif22/Nek2/Cenpe/Spag5/Ccnb1/Espl1/Knl1/Oip5/Dscc1/Brca1/Nusap1/Kif18b/Top2a/Ttk/Dlgap5/Racgap1/Tacc3/Cdc6/Prc1/Nuf2/Cenpf/Kif14/Mki67/Cdca5/Kif23/Ect2/Cdc20/Sgo2a/Aurkb/Sgo1/Esco2/Kif2c/Fbxo5/Plk1/Hjurp
GO:0098813	nuclear chromosome segregation	236	-0.798755470724517	-3.27237941369109	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=44%, list=6%, signal=42%	Baz1b/Nup62/Mis12/Brca2/Rrs1/Sfpq/Zcwpw1/Bub3/Pds5b/Gem/Syce2/Ran/Pttg1/Zw10/Smc3/Spc24/Slf1/Slf2/Mcmbp/Rad51c/Cenpc1/Ndc1/Rcc2/Ncapd3/Ccne1/Rad21/Dmc1/Terf1/Cep192/Stag1/Mei1/Msh5/Kntc1/Ccne2/Psmc3ip/Ncapd2/Gen1/Cenpk/Zwint/Ddx11/Brip1/Cenps/Zwilch/Fen1/Eme1/Recql4/Cit/Cdt1/Bub1/Rmi2/Fancd2/Cenpq/Smc4/Fam83d/Incenp/Smc2/Trip13/Ncapg2/Fancm/Nsl1/Cdca8/Birc5/Dsn1/Ncaph/Mad2l1/Haspin/Spc25/Ncapg/Ube2c/Spdl1/Bub1b/Kif18a/Knstrn/Ndc80/Kif22/Nek2/Cenpe/Spag5/Ccnb1/Espl1/Knl1/Dscc1/Nusap1/Kif18b/Top2a/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Nuf2/Cenpf/Kif14/Cdca5/Kif23/Ect2/Cdc20/Sgo2a/Aurkb/Sgo1/Esco2/Kif2c/Fbxo5/Plk1
GO:0006261	DNA-templated DNA replication	136	-0.838443984871037	-3.1855117888192	1e-10	3.99861111111111e-09	3.08698830409357e-09	887	tags=54%, list=6%, signal=51%	Donson/Rtel1/Rfc3/Pole3/Alyref/Brca2/Atr/Wdr18/Prim2/Mcmbp/Etaa1/Pold3/Nucks1/Rpa1/Gins4/Cdc7/Ccne1/Rfc2/Cdk2/Zranb3/Mgme1/Rfc4/Ccne2/Atad5/Topbp1/Gins3/Gins2/Tipin/Blm/Pold1/Pcna/Rrm1/Pola1/Gen1/Pole/Mcm2/Wdhd1/Rfc5/Mms22l/Lig1/Pola2/Chtf18/Cenps/Mcm6/Tonsl/Eme1/Mcm3/Timeless/Rad51/Recql4/Cdt1/Pole2/Orc1/Fam111a/Prim1/Mcm7/Zgrf1/Dbf4/Mcm4/Gins1/Fancm/Mcm5/Traip/Mcm10/Polq/Cdc45/Ticrr/E2f7/Dscc1/Cdc6/E2f8/Dna2/Fbxo5
GO:0000819	sister chromatid segregation	174	-0.810776259296625	-3.17300791895912	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=45%, list=6%, signal=43%	Baz1b/Nup62/Mis12/Rrs1/Sfpq/Bub3/Pds5b/Ran/Pttg1/Zw10/Smc3/Slf1/Slf2/Mcmbp/Rad51c/Cenpc1/Ncapd3/Rad21/Cep192/Stag1/Kntc1/Ncapd2/Gen1/Cenpk/Zwint/Ddx11/Zwilch/Fen1/Recql4/Cit/Cdt1/Bub1/Rmi2/Smc4/Incenp/Smc2/Trip13/Ncapg2/Nsl1/Cdca8/Birc5/Dsn1/Ncaph/Mad2l1/Haspin/Ncapg/Ube2c/Spdl1/Bub1b/Kif18a/Knstrn/Ndc80/Kif22/Nek2/Cenpe/Spag5/Ccnb1/Espl1/Dscc1/Nusap1/Kif18b/Top2a/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Nuf2/Kif14/Cdca5/Kif23/Cdc20/Sgo2a/Aurkb/Sgo1/Esco2/Kif2c/Fbxo5/Plk1
GO:0006260	DNA replication	258	-0.759768630736798	-3.15053577699909	1e-10	3.99861111111111e-09	3.08698830409357e-09	1287	tags=46%, list=9%, signal=42%	Mre11a/Pold2/Id3/Twnk/Rbbp7/Cacybp/Egf/Ttf1/Atf1/Dnajc2/Orc6/Ruvbl2/Rfwd3/Uchl5/Ssrp1/Mettl4/Meaf6/Donson/Rtel1/Rfc3/Pole3/Alyref/Brca2/Atr/Grwd1/Ctc1/Met/Dhx9/Wdr18/Obi1/Prim2/Smc3/Mcmbp/Cdan1/Etaa1/Pold3/Nucks1/Rpa1/Gins4/Cdc7/Ccne1/Gli2/Jade3/Terf1/Rfc2/Cdk2/Rpa3/Mcm8/Zranb3/Polh/Mgme1/Rfc4/Ccne2/Atad5/Topbp1/Gins3/Gins2/Tipin/Blm/Rpa2/Chaf1b/Pold1/Pcna/Rrm1/Pola1/Gen1/Pole/Gmnn/Mcm2/Wdhd1/Rfc5/Mms22l/Lig1/Ddx11/Pola2/Chtf18/Nasp/Cenps/Mcm6/Tonsl/Fen1/Eme1/Mcm3/Timeless/Rad51/Recql4/Cdt1/Pole2/Rmi2/Orc1/Fam111a/Prim1/Mcm7/Dtl/Zgrf1/Dbf4/Mcm4/Gins1/Fancm/Chaf1a/Cdk1/Mcm5/Traip/Mcm10/Polq/Cdc45/Ticrr/Pclaf/E2f7/Dscc1/Cdc6/Pif1/Rrm2/E2f8/Dna2/Esco2/Fbxo5/Ccna2
GO:0000070	mitotic sister chromatid segregation	151	-0.813118095147243	-3.11908756991096	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=46%, list=6%, signal=43%	Baz1b/Nup62/Mis12/Rrs1/Bub3/Pds5b/Ran/Pttg1/Zw10/Smc3/Slf1/Slf2/Cenpc1/Ncapd3/Rad21/Cep192/Kntc1/Ncapd2/Gen1/Cenpk/Zwint/Zwilch/Cit/Cdt1/Bub1/Smc4/Incenp/Smc2/Trip13/Ncapg2/Nsl1/Cdca8/Birc5/Dsn1/Ncaph/Mad2l1/Haspin/Ncapg/Ube2c/Spdl1/Bub1b/Kif18a/Knstrn/Ndc80/Kif22/Nek2/Cenpe/Spag5/Ccnb1/Espl1/Dscc1/Nusap1/Kif18b/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Nuf2/Kif14/Cdca5/Kif23/Cdc20/Sgo2a/Aurkb/Sgo1/Kif2c/Fbxo5/Plk1
GO:0000280	nuclear division	365	-0.725831852087678	-3.10775914906828	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=40%, list=6%, signal=38%	Smc1a/Siah1a/Ctdp1/Msx1/Mybl1/Naa50/Mre11a/Cyp26b1/Phip/Kpnb1/Egf/Stag2/Ywhah/Akap8/Cdk5rap2/Fgfr2/Pdxp/Hnrnpu/Macroh2a1/Ncaph2/Aaas/Cep97/Baz1b/Nup62/Mis12/Brca2/Rrs1/Zcwpw1/Bub3/Pds5b/Met/Syce2/Ran/Pttg1/Fignl1/Zw10/Smc3/Slf1/Slf2/Nde1/Rad51c/Cenpc1/Cep85/Mzt1/Ndc1/Cdc25b/Suv39h2/Ncapd3/Reep4/Ranbp1/Fzr1/Chek2/Ccne1/Mtbp/Rad21/Dmc1/Terf1/Cep192/Stag1/Ube2s/Mei1/Msh5/Kntc1/Ccne2/Topbp1/Psmc3ip/Ncapd2/Gen1/Cenpk/Zwint/Rad54l/Ccsap/Chtf18/Rad51ap1/Brip1/Cenps/Zwilch/Eme1/Fanca/Rad51/Cit/Cdt1/Chek1/Bub1/Fancd2/Mnd1/Smc4/Cks2/Incenp/Smc2/Aurka/Trip13/Ncapg2/Fancm/Nsl1/Cdca8/Tpx2/Birc5/Rad54b/Dsn1/Ncaph/Mad2l1/Haspin/Ncapg/Ube2c/Spdl1/Mybl2/Bub1b/Kif18a/Knstrn/Kif20b/Bora/Cdca2/Ndc80/Kif22/Nek2/Cenpe/Mastl/Spag5/Ccnb1/Espl1/Dscc1/Nusap1/Kif18b/Top2a/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Aspm/Nuf2/Kif14/Mki67/Cdca5/Kif23/Cdc20/Sgo2a/Kif11/Aurkb/Sgo1/Kif2c/Ccnb2/Fbxo5/Plk1
GO:0140014	mitotic nuclear division	254	-0.742760760797353	-3.07159199316025	1e-10	3.99861111111111e-09	3.08698830409357e-09	1081	tags=39%, list=8%, signal=36%	Akap8/Cdk5rap2/Fgfr2/Pdxp/Hnrnpu/Macroh2a1/Ncaph2/Aaas/Cep97/Baz1b/Nup62/Mis12/Rrs1/Bub3/Pds5b/Met/Ran/Pttg1/Zw10/Smc3/Slf1/Slf2/Nde1/Cenpc1/Cep85/Mzt1/Ncapd3/Reep4/Ranbp1/Chek2/Mtbp/Rad21/Cep192/Stag1/Ube2s/Kntc1/Ncapd2/Gen1/Cenpk/Zwint/Ccsap/Zwilch/Cit/Cdt1/Chek1/Bub1/Smc4/Incenp/Smc2/Aurka/Trip13/Ncapg2/Nsl1/Cdca8/Tpx2/Birc5/Dsn1/Ncaph/Mad2l1/Haspin/Ncapg/Ube2c/Spdl1/Mybl2/Bub1b/Kif18a/Knstrn/Kif20b/Bora/Cdca2/Ndc80/Kif22/Nek2/Cenpe/Spag5/Ccnb1/Espl1/Dscc1/Nusap1/Kif18b/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Nuf2/Kif14/Mki67/Cdca5/Kif23/Cdc20/Sgo2a/Kif11/Aurkb/Sgo1/Kif2c/Fbxo5/Plk1
GO:0048285	organelle fission	414	-0.701214420044376	-3.02252032663325	1e-10	3.99861111111111e-09	3.08698830409357e-09	843	tags=30%, list=6%, signal=29%	Baz1b/Nup62/Mis12/Brca2/Rrs1/Zcwpw1/Bub3/Pds5b/Met/Syce2/Ran/Pttg1/Ggnbp1/Fignl1/Mtfp1/Zw10/Smc3/Slf1/Slf2/Nde1/Rad51c/Cenpc1/Cep85/Mzt1/Ndc1/Cdc25b/Suv39h2/Ncapd3/Reep4/Ranbp1/Fzr1/Chek2/Ccne1/Mtbp/Rad21/Dmc1/Terf1/Cep192/Stag1/Ube2s/Mei1/Msh5/Kntc1/Ccne2/Topbp1/Psmc3ip/Ncapd2/Gen1/Cenpk/Zwint/Rad54l/Ccsap/Chtf18/Rad51ap1/Brip1/Cenps/Zwilch/Eme1/Fanca/Rad51/Cit/Cdt1/Chek1/Bub1/Fancd2/Mnd1/Smc4/Cks2/Incenp/Smc2/Aurka/Trip13/Ncapg2/Fancm/Nsl1/Cdca8/Tpx2/Birc5/Rad54b/Dsn1/Ncaph/Mad2l1/Haspin/Mtfr2/Ncapg/Ube2c/Spdl1/Mybl2/Bub1b/Kif18a/Knstrn/Kif20b/Bora/Cdca2/Ndc80/Kif22/Nek2/Cenpe/Mastl/Spag5/Ccnb1/Espl1/Dscc1/Nusap1/Kif18b/Top2a/Ttk/Racgap1/Tacc3/Cdc6/Prc1/Aspm/Nuf2/Kif14/Mki67/Cdca5/Kif23/Cdc20/Sgo2a/Kif11/Aurkb/Sgo1/Kif2c/Ccnb2/Fbxo5/Plk1
GO:0006281	DNA repair	477	-0.688574366850591	-3.00085202796708	1e-10	3.99861111111111e-09	3.08698830409357e-09	1945	tags=43%, list=14%, signal=38%	Usp28/Upf1/Pms1/Parp1/Tdp2/Mcrs1/Cdc5l/Npm1/Wrn/Pot1b/Nbn/Rad1/Ruvbl1/Rfc1/Pds5a/Wrnip1/Abraxas1/Usp10/Actl6a/Hmgn1/Trp53/Nhej1/Prpf19/Inip/Sirt1/Yeats4/Bccip/Smc6/Mbtd1/Nono/Twist1/Rnaseh2a/Asf1a/Prkdc/Atrip/Abl1/Slx1b/Cenpx/Apex2/Supt16/Pms2/Polr2i/Ing3/Smc1a/Cyren/Dot1l/Vps72/Mrgbp/Mre11a/Pold2/Nudt1/Smchd1/Rnf168/Eid3/Ercc2/Nsmce3/Rad9a/Trim28/Fancb/Nsmce4a/Mutyh/Parp2/Top3a/Ruvbl2/Rfwd3/Brd8/Rad50/Chchd4/Uchl5/Ssrp1/Wrap53/Hmga1/Meaf6/Fancf/Exo5/Rtel1/Dclre1a/Rfc3/Brca2/Fus/Cdkn2d/Hus1/Sfpq/Zcwpw1/Ube2n/Pds5b/Atr/Ccdc117/Dhx9/Pttg1/Fignl1/Smc3/Fancg/Slf1/Slf2/Mbd4/Rad51c/Etaa1/Pold3/Rif1/Nucks1/Rbbp8/Xrcc2/Rpa1/Gins4/Rad51b/Fzr1/Cdc7/Mdc1/Chek2/Paxip1/Palb2/Rad21/Dmc1/Rfc2/Cdk2/Dclre1b/Rpa3/Mcm8/Msh6/Nsd2/Chd1l/Zranb3/Polh/Mgme1/Rad18/Msh5/Hmgb1/Rfc4/Msh2/Topbp1/Gins2/Blm/Rpa2/Chaf1b/Pold1/Pcna/Rhno1/Rrm1/Pola1/Gen1/Pole/Mcm2/Rad54l/Wdhd1/Rfc5/Ung/Mms22l/Lig1/Ddx11/Rad51ap1/Brip1/Dek/Usp1/Cenps/Mcm6/Tonsl/Fen1/Eme1/Mcm3/Timeless/Fanca/Rad51/Recql4/Aunip/Chek1/Pole2/Rmi2/Fancd2/Fam111a/Suv39h1/Mcm7/Smc4/Dtl/Cgas/Smc2/Fanci/Mcm4/Ube2t/Trip13/Fancm/Chaf1a/Rad54b/Uhrf1/Exo1/Parpbp/Mcm5/Traip/Polq/Bard1/Cdc45/Ticrr/Pclaf/Kif22/Hrob/Clspn/Brca1/Pif1/Foxm1/Cdca5/Dna2/Neil3/Esco2
